ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000251537.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9352|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000049540.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100321.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3694|0.26190	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237686.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7617|6.40466
ENSG00000198610.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161800.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.9905|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215023.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000
ENSG00000215305.5	1.0451|3.45449	NaN|0.33754	NaN|0.00000	NaN|0.00000	0.7361|4.44719	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000033100.10	0.6021|1.56045	0.7844|2.45139	NaN|0.00000	NaN|0.00000	-1.0707|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136710.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7100|0.39468	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000068354.11	-0.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7333|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236447.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236671.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000121644.14	NaN|0.00000	NaN|0.00000	-0.8352|0.00000	NaN|0.00000	-1.0482|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238683.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166803.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.7681|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186665.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178809.7	4.2763|4.70434	3.9666|14.50814	NaN|0.00000	NaN|0.00000	3.0648|2.26314	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170160.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255181.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170903.6	NaN|0.00000	0.8169|0.44121	NaN|0.00000	NaN|0.00000	-2.0900|0.00000	NaN|0.00000	NaN|0.00000	-0.8352|0.00000
ENSG00000121101.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257167.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203739.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2908|1.56398	0.3848|1.17880
ENSG00000238722.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104915.10	0.7498|1.21290	4.4607|30.11721	0.9544|0.95070	NaN|0.00000	NaN|0.10456	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237300.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179580.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124535.11	-0.2986|0.00000	NaN|0.00000	NaN|0.01169	NaN|0.00000	-0.5558|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143437.16	-0.6426|0.00000	NaN|0.00000	-1.1831|0.00000	NaN|0.00000	-1.3389|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000108846.11	0.5381|5.24063	NaN|0.10456	-0.4726|0.00000	NaN|0.00000	0.8587|66.51365	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152154.6	NaN|0.45151	3.7238|3.14375	NaN|0.00000	NaN|0.00000	0.3023|0.11787	NaN|0.00000	NaN|0.33754	3.0263|8.80058
ENSG00000114923.12	1.2319|0.98209	NaN|0.33754	NaN|0.00000	NaN|0.00000	2.6693|8.33500	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226674.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.5982|0.00000
ENSG00000081237.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196748.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000202389.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221521.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250195.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9332|0.00000
ENSG00000159753.9	1.8169|7.85226	NaN|0.00000	NaN|0.00000	NaN|0.00000	3.1888|25.12707	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000156206.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2445|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261485.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116031.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000189423.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000252577.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.7192|0.00000	NaN|0.00000
ENSG00000210151.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151176.3	-0.9380|0.00000	NaN|0.00000	-2.7681|0.00000	NaN|0.00000	0.4392|1.53148	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235587.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134762.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270972.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253430.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000
ENSG00000265794.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1160|0.00000
ENSG00000239415.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0456|0.00000	NaN|0.00000
ENSG00000225519.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188672.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132424.10	-1.6513|0.00000	NaN|0.00000	-2.1831|0.00000	NaN|0.00000	-2.0387|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000187786.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000246090.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9316|0.00000
ENSG00000248898.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184985.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4350|1.46436	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213020.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7543|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175567.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214081.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249584.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260242.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179859.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172409.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000076706.10	0.0799|0.00558	NaN|0.00000	-0.5702|0.00000	NaN|0.00000	1.3441|3.02635	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000167261.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258534.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0456|0.00000
ENSG00000205696.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173214.5	NaN|0.00000	NaN|0.33754	-1.5051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267264.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197721.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248673.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254833.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185352.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.6426|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000245317.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000127152.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.39874	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000144810.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272462.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0311|0.00000	NaN|0.00000
ENSG00000226874.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182141.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0350|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224910.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197345.8	3.0563|12.01580	NaN|0.00000	NaN|0.39874	NaN|0.00000	1.3299|7.71688	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224812.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4618|1.12204
ENSG00000132972.14	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251664.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171552.8	-0.9487|0.00000	0.5538|1.15183	0.4501|2.44151	NaN|0.00000	-0.9966|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223126.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225443.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255158.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197099.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178093.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261253.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235016.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204
ENSG00000197859.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8758|2.49078	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000090989.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.6306|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258844.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237575.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000153443.8	1.3371|6.27576	1.2453|12.59275	1.4018|4.19330	NaN|0.00000	0.4864|2.47827	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104290.6	NaN|0.20204	NaN|0.00000	-2.5051|0.00000	NaN|0.00000	-1.2206|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173846.8	0.4018|0.31935	4.5718|4.59729	NaN|0.45151	NaN|0.00000	1.6960|8.05341	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163607.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261312.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000110955.4	-1.5891|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.2142|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112941.8	-0.1831|0.00000	NaN|0.49750	-0.5051|0.00000	NaN|0.00000	0.7426|10.41425	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124145.5	-1.0762|0.00000	NaN|0.00000	-1.4506|0.00000	NaN|0.00000	0.3023|0.97774	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255334.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169570.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.4880|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228135.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136448.7	-0.2986|0.00000	NaN|0.00000	-1.2706|0.00000	NaN|0.00000	-0.2073|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269973.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.33754	NaN|0.00000
ENSG00000231842.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0559|0.12660
ENSG00000252079.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000221445.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130182.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255435.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204323.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.20204	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164024.7	NaN|0.33754	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3552|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183020.9	-0.2059|0.00000	0.9043|0.70211	1.0579|2.33432	NaN|0.00000	2.0357|400.00000	NaN|0.00000	NaN|0.00000	3.0648|2.26314
ENSG00000198203.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168300.9	NaN|0.18005	NaN|0.00000	-3.6426|0.00000	NaN|0.00000	-0.7633|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251586.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184992.10	NaN|0.00000	NaN|0.00000	-0.5616|0.00000	NaN|0.00000	-0.6338|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185607.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183773.11	1.4298|3.45367	2.0393|1.25316	NaN|0.00000	NaN|0.00000	2.4409|54.35240	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178301.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3351|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229419.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183092.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000151790.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270061.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104442.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.9767|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164116.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132004.8	NaN|0.00000	NaN|0.00000	NaN|0.45151	NaN|0.00000	2.3404|10.30246	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196511.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9201|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000199508.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213420.3	NaN|0.00000	NaN|0.00000	NaN|1.62023	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205302.2	NaN|0.00000	NaN|0.33754	NaN|0.00000	NaN|0.00000	-2.3615|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000265093.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100075.5	0.3144|0.22581	2.7238|3.14375	-1.0900|0.00000	NaN|0.00000	2.1660|11.00947	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258344.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0807|0.30501
ENSG00000267280.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9481|1.80685	1.5583|14.53924
ENSG00000231395.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173757.5	-1.1831|0.00000	1.1388|1.09339	-0.1831|0.00000	NaN|0.00000	-0.2186|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185686.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000009335.13	-0.6356|0.00000	-0.8352|0.00000	-0.3407|0.00000	NaN|0.00000	-0.6951|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236295.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000244295.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000111364.11	-0.8612|0.00000	NaN|1.36519	NaN|0.00000	NaN|0.00000	-1.2584|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254254.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231613.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000079335.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6248|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179855.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000180155.14	NaN|0.00000	NaN|0.88773	0.5945|0.28363	NaN|0.00000	2.8169|3.40087	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224761.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239857.2	0.2798|0.36867	1.3023|16.19047	0.5120|0.60204	NaN|0.00000	1.3151|37.72218	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000157426.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2875|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250305.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000212802.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249180.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251252.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000155130.5	-1.6063|0.00000	NaN|0.00000	-1.5982|0.00000	NaN|0.00000	1.1705|1.28431	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000212626.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
