ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000155980.7	14	1	37	0	51	0	0	0
ENSG00000073331.13	1	0	0	0	38	0	0	0
ENSG00000266075.1	0	0	0	0	0	0	1	0
ENSG00000034713.3	7	3	4	0	39	0	0	0
ENSG00000173207.8	0	0	0	0	11	0	0	0
ENSG00000147408.10	6	2	5	0	488	0	0	0
ENSG00000163625.11	48	15	12	0	454	0	0	0
ENSG00000225335.2	0	0	0	0	0	0	1	0
ENSG00000199977.1	0	0	0	0	0	0	1	0
ENSG00000144028.10	202	3	4	0	102	0	0	0
ENSG00000132640.10	3	6	7	0	133	0	0	0
ENSG00000142188.12	2	7	12	0	39	0	4	22
ENSG00000163660.7	57	0	7	0	128	0	0	0
ENSG00000237037.5	0	0	0	0	0	0	3	58
ENSG00000260329.1	0	0	0	0	0	0	1	0
ENSG00000198860.7	4	1	4	0	67	0	0	0
ENSG00000184669.6	0	0	0	0	0	0	1	31
ENSG00000070444.10	42	12	46	0	116	0	0	0
ENSG00000064607.12	90	4	75	0	166	0	0	0
ENSG00000143799.8	27	2	3	0	55	0	0	0
ENSG00000266929.1	0	0	0	0	0	0	5	88
ENSG00000255423.1	3	4	4	0	0	0	0	0
ENSG00000008441.12	20	10	63	0	718	0	0	0
ENSG00000136478.3	21	6	8	0	247	0	0	0
ENSG00000231461.1	0	0	0	0	0	0	0	1
ENSG00000164379.4	84	36	28	0	0	0	0	0
ENSG00000156931.11	14	2	9	0	303	0	0	0
ENSG00000149742.5	8	0	3	0	59	0	0	0
ENSG00000005100.8	22	0	13	0	74	0	0	0
ENSG00000117632.16	4	0	3	0	10	0	2	0
ENSG00000150756.9	2	0	0	0	41	0	0	0
ENSG00000202406.1	0	0	0	0	0	0	16	0
ENSG00000108622.6	1	1	0	0	4	0	0	0
ENSG00000227382.1	0	0	0	0	0	0	1	0
ENSG00000259663.2	0	0	0	0	0	0	0	1
ENSG00000183010.12	70	55	68	0	78	0	0	0
ENSG00000169122.7	3	4	2	0	160	0	0	14
ENSG00000052802.8	1	9	24	0	74	0	0	0
ENSG00000166246.9	0	0	0	0	1	0	0	0
ENSG00000112294.8	10	2	12	0	109	0	0	0
ENSG00000249306.1	0	0	0	0	0	0	0	3
ENSG00000141642.4	1	0	0	0	8	0	0	0
ENSG00000063438.12	6	1	2	0	170	0	0	0
ENSG00000132204.9	0	0	0	0	0	0	0	3
ENSG00000135502.12	4	0	0	0	7	0	2	0
ENSG00000204576.7	9	2	6	0	35	0	0	0
ENSG00000160781.11	13	2	0	0	18	0	0	0
ENSG00000226320.1	0	0	0	0	0	0	0	6
ENSG00000084693.11	15	6	1	0	184	0	0	0
ENSG00000204818.3	0	0	0	0	0	0	1	0
ENSG00000164303.6	0	0	0	0	2	0	0	0
ENSG00000273486.1	0	0	0	0	0	0	1	0
ENSG00000144655.10	9	2	4	0	44	0	0	0
ENSG00000262903.1	0	0	0	0	0	0	5	6
ENSG00000268885.1	3	0	0	0	1	0	0	0
ENSG00000100522.4	2	4	12	0	31	0	0	0
ENSG00000254639.1	0	0	0	0	0	0	0	1
ENSG00000207405.1	0	0	0	0	0	0	1408	0
ENSG00000115526.6	5	2	5	0	39	0	0	0
ENSG00000068878.10	95	4	20	0	770	0	0	0
ENSG00000100359.16	34	3	20	0	133	0	0	0
ENSG00000257086.1	0	0	0	0	0	0	0	3
ENSG00000243018.1	0	0	0	0	0	0	0	1
ENSG00000150275.13	0	0	0	0	20	0	0	0
ENSG00000197535.10	6	0	9	0	49	0	0	0
ENSG00000128641.13	37	6	2	0	403	0	0	0
ENSG00000221267.1	0	0	0	0	0	0	1	0
ENSG00000163319.6	1	0	0	0	18	0	0	0
ENSG00000005339.8	140	37	13	0	524	0	0	0
ENSG00000225689.1	0	0	0	0	0	0	0	74
ENSG00000113108.13	0	0	1	0	1	0	0	0
ENSG00000217702.1	1	0	0	0	0	0	0	0
ENSG00000230510.2	1	0	1	0	27	0	0	0
ENSG00000230882.1	0	0	0	0	0	0	211	0
ENSG00000226862.1	0	0	0	0	0	0	0	3
ENSG00000266977.1	0	0	0	0	0	0	0	1
ENSG00000261654.1	0	0	0	0	0	0	1	0
ENSG00000206799.1	0	0	0	0	0	0	584	0
ENSG00000140682.14	5	0	1	0	0	0	0	0
ENSG00000184220.6	3	0	0	0	468	0	0	0
ENSG00000143816.7	0	0	2	0	1	0	0	0
ENSG00000169592.10	19	4	9	0	228	0	0	0
ENSG00000216588.4	1	0	0	0	33	0	0	0
ENSG00000255339.2	0	0	0	0	0	0	24	86
ENSG00000268800.1	0	0	0	0	1	0	0	0
ENSG00000162601.5	40	2	67	0	157	0	0	0
ENSG00000162869.11	13	7	1	0	214	0	0	0
ENSG00000140839.7	0	0	0	0	2	0	0	0
ENSG00000059145.14	42	2	15	0	314	0	0	0
ENSG00000205678.3	0	0	0	0	1	0	0	0
ENSG00000236849.1	0	0	0	0	0	0	2	1
ENSG00000200246.1	0	0	0	0	0	0	2	0
ENSG00000158201.5	7	5	4	0	144	0	0	0
ENSG00000103351.8	5	1	14	0	30	0	0	0
ENSG00000248555.2	0	0	0	0	0	0	0	2
ENSG00000156875.9	8	7	3	0	115	0	0	0
ENSG00000179397.13	1	0	0	0	51	0	0	1
ENSG00000119698.7	8	2	3	0	145	0	0	0
ENSG00000197753.6	0	0	0	0	1	0	0	1
ENSG00000198464.9	8	0	5	0	46	0	0	0
ENSG00000257028.1	0	0	1	0	0	0	0	0
ENSG00000233461.1	0	0	0	0	0	0	0	4
ENSG00000004809.9	0	0	0	0	1	0	0	0
ENSG00000055950.12	7	0	10	0	25	0	0	0
ENSG00000163590.9	0	0	1	0	58	0	0	0
ENSG00000257497.1	0	0	0	0	0	0	0	6
ENSG00000235354.1	0	0	0	0	0	0	1	0
ENSG00000163481.3	14	0	0	0	15	0	0	0
ENSG00000261005.1	0	0	0	0	0	0	10	0
ENSG00000225138.3	0	0	0	0	0	0	26	30
ENSG00000125695.12	0	0	0	0	0	0	13	164
ENSG00000184702.13	0	1	0	0	0	0	0	0
ENSG00000007314.7	0	0	0	0	1	0	0	0
ENSG00000115934.11	0	0	0	0	0	0	0	1
ENSG00000238755.3	0	0	0	0	0	0	0	4
ENSG00000266602.1	0	0	0	0	0	0	0	2
ENSG00000259915.1	0	0	0	0	0	0	10	0
ENSG00000236358.1	0	0	0	0	0	0	1	13
ENSG00000087258.9	0	1	0	0	2	0	0	0
ENSG00000223916.1	0	0	0	0	0	0	1	0
ENSG00000260260.1	0	0	0	0	0	0	15	178
ENSG00000264621.1	0	0	0	0	0	0	1	0
ENSG00000266086.1	7	21	7	0	719	0	0	0
ENSG00000179241.8	1	1	1	0	99	0	0	0
ENSG00000272371.1	0	0	0	0	0	0	1	0
ENSG00000143367.11	4	0	2	0	72	0	0	0
ENSG00000101935.5	2	0	3	0	50	0	0	0
ENSG00000099817.7	20	3	27	0	91	0	4	0
ENSG00000208797.1	0	0	0	0	0	0	165	0
ENSG00000247828.3	0	0	0	0	0	0	28	183
ENSG00000231987.1	0	0	0	0	0	0	0	2
ENSG00000111348.4	0	0	0	0	1	0	0	0
ENSG00000126785.8	0	0	0	0	20	0	0	0
ENSG00000102034.12	8	0	2	0	44	0	0	0
ENSG00000226989.1	0	0	0	0	0	0	2	0
ENSG00000250302.1	0	0	0	0	0	0	0	3
ENSG00000028310.13	33	4	11	0	115	0	4	138
ENSG00000116353.11	6	0	2	0	124	0	0	0
ENSG00000173838.7	0	0	0	0	1	0	0	0
ENSG00000248309.1	0	0	0	0	0	0	0	6
ENSG00000011007.8	17	4	17	0	44	0	0	0
ENSG00000154479.8	0	0	0	0	2	0	0	0
ENSG00000182310.8	0	0	0	0	0	0	22	57
ENSG00000224715.1	0	0	0	0	0	0	0	1
ENSG00000100575.9	1	2	0	0	73	0	0	0
ENSG00000257496.1	0	0	0	0	0	0	0	1
ENSG00000178685.9	25	2	1	0	22	0	0	0
ENSG00000139193.3	0	0	1	0	1	0	0	0
ENSG00000198034.6	49	3	5	0	11	0	0	13
ENSG00000092010.10	38	4	4	0	27	0	0	0
ENSG00000272297.1	0	0	0	0	1	0	0	0
ENSG00000198612.6	3	1	9	0	37	0	0	0
ENSG00000268093.1	0	0	0	0	0	0	1	0
ENSG00000137573.9	0	0	0	0	5	0	0	0
ENSG00000165029.11	123	6	17	0	720	0	0	0
ENSG00000134202.6	1	0	8	0	10	0	0	0
ENSG00000152455.11	3	3	6	0	23	0	0	0
ENSG00000204622.6	0	0	0	0	0	0	3	3
ENSG00000239856.2	0	0	0	0	0	0	4	0
ENSG00000246876.2	0	0	0	0	0	0	1	9
ENSG00000100079.5	3	1	0	0	18	0	0	0
ENSG00000203849.6	0	0	0	0	0	0	14	178
ENSG00000263847.1	0	0	0	0	0	0	0	2
ENSG00000157193.10	17	1	2	0	321	0	0	0
ENSG00000267448.1	0	0	0	0	0	0	0	1
ENSG00000258660.1	0	0	0	0	0	0	0	1
ENSG00000255318.1	0	0	0	0	0	0	5	6
ENSG00000177675.4	1	0	0	0	7	0	0	0
ENSG00000147647.8	0	0	0	0	2	0	0	0
ENSG00000221303.1	0	0	0	0	0	0	16	0
ENSG00000112992.12	10	1	3	0	56	0	0	0
ENSG00000199525.1	0	0	0	0	0	0	3	0
ENSG00000141562.13	22	5	8	0	168	0	0	0
ENSG00000182944.13	139	2	5	0	337	0	0	0
ENSG00000186399.8	2	0	0	0	0	0	0	0
ENSG00000138769.6	0	0	0	0	1	0	0	0
ENSG00000197696.5	4	0	0	0	6	0	0	0
ENSG00000196810.4	0	0	0	0	0	0	31	36
ENSG00000224623.1	0	0	0	0	0	0	1	2
ENSG00000237494.1	0	0	0	0	0	0	0	2
ENSG00000214189.4	0	0	4	0	16	0	1	27
ENSG00000188177.9	1	2	3	0	32	0	0	0
ENSG00000264269.1	0	0	0	0	0	0	0	1
ENSG00000124116.14	0	0	0	0	1	0	0	1
ENSG00000200913.1	0	0	0	0	0	0	259	0
ENSG00000025156.8	3	2	5	0	40	0	0	0
ENSG00000232940.1	0	0	0	0	0	0	3	13
ENSG00000135766.8	7	13	4	0	156	0	0	0
ENSG00000170442.7	0	0	1	0	1	0	0	0
ENSG00000259901.1	0	0	0	0	0	0	3	0
ENSG00000259471.1	0	0	1	0	365	0	0	0
ENSG00000269337.1	0	0	2	0	0	0	0	0
ENSG00000241868.2	0	0	0	0	0	0	4	0
ENSG00000272008.1	0	0	0	0	0	0	1	0
ENSG00000177706.8	54	4	13	0	733	0	0	0
ENSG00000114544.11	15	5	4	0	99	0	0	0
ENSG00000166965.8	14	0	5	0	30	0	0	0
ENSG00000235617.1	0	0	0	0	0	0	1	0
ENSG00000207771.1	0	0	0	0	0	0	1	0
ENSG00000091879.9	1	0	0	0	1	0	0	0
ENSG00000153989.7	5	14	10	0	130	0	0	0
ENSG00000145882.6	2	0	0	0	10	0	0	0
ENSG00000121594.7	0	0	0	0	1	0	0	0
ENSG00000259706.1	0	0	0	0	0	0	4	0
ENSG00000163125.11	41	0	10	0	366	0	0	3
ENSG00000233392.1	0	0	0	0	0	0	35	222
ENSG00000186638.11	2	0	2	0	18	0	0	0
ENSG00000115525.12	0	0	0	0	2	0	0	0
ENSG00000231185.2	0	0	0	0	0	0	13	1717
ENSG00000083223.13	33	1	3	0	149	0	0	0
ENSG00000105583.5	1	27	4	0	2	0	0	0
ENSG00000243431.1	0	0	0	0	0	0	1	0
ENSG00000249485.1	0	0	0	0	0	0	2	0
ENSG00000154917.6	0	1	0	0	2	0	0	0
ENSG00000172269.12	17	5	8	0	14	0	0	0
ENSG00000249275.1	0	0	0	0	0	0	1	1
ENSG00000169446.4	2	1	6	0	4	0	0	0
ENSG00000111639.3	6	0	0	0	1	0	0	0
ENSG00000197892.8	50	0	25	0	384	0	0	0
ENSG00000197180.1	0	0	0	0	0	0	1	0
ENSG00000224950.1	0	0	0	0	0	0	3	4
ENSG00000142910.11	19	0	11	0	33	0	0	0
ENSG00000140876.7	3	1	0	0	17	0	0	0
ENSG00000078246.11	5	0	4	0	114	0	0	33
ENSG00000136936.6	11	0	2	0	21	0	0	0
ENSG00000271904.1	0	0	0	0	0	0	0	2
ENSG00000133488.10	0	0	0	0	1	0	0	0
ENSG00000099203.2	3	0	4	0	7	0	0	0
ENSG00000144152.8	1	1	0	0	74	0	0	0
ENSG00000133424.16	19	11	6	0	1471	0	0	0
ENSG00000131446.11	50	34	24	0	118	0	0	0
ENSG00000182329.6	0	0	0	0	2	0	0	0
ENSG00000188167.4	7	2	20	0	13	0	0	0
ENSG00000254485.1	0	0	0	0	0	0	3	89
ENSG00000196588.10	22	9	7	0	734	0	0	0
ENSG00000108515.13	22	0	0	0	22	0	0	0
ENSG00000112343.8	9	4	17	0	56	0	0	0
ENSG00000197360.5	0	0	0	0	1	0	0	0
ENSG00000184270.3	1	0	0	0	0	0	0	0
ENSG00000256351.1	0	0	0	0	0	0	1	0
ENSG00000163166.9	43	2	0	0	223	0	0	45
ENSG00000131831.13	0	0	0	0	2	0	0	0
ENSG00000234707.2	0	0	0	0	0	0	0	2
ENSG00000256757.1	0	0	0	0	0	0	0	1
ENSG00000176915.10	35	56	12	0	93	0	0	0
ENSG00000254303.1	0	0	0	0	0	0	0	1
ENSG00000163349.17	17	10	18	0	63	0	0	0
ENSG00000165269.8	1	0	2	0	5	0	0	0
ENSG00000006831.9	13	6	39	0	437	0	0	0
ENSG00000265263.1	0	0	0	0	0	0	1	0
ENSG00000260196.1	0	0	0	0	0	0	13	0
ENSG00000140740.6	49	3	8	0	315	0	0	0
ENSG00000257156.1	0	0	0	0	0	0	0	3
ENSG00000178732.4	0	0	1	0	1	0	0	0
ENSG00000173825.6	6	0	0	0	0	0	0	0
ENSG00000185163.5	26	0	15	0	22	0	0	0
ENSG00000217767.2	0	0	0	0	0	0	1	0
ENSG00000258790.1	0	0	0	0	0	0	52	904
ENSG00000229611.1	0	0	0	0	0	0	0	1
ENSG00000201487.1	0	0	0	0	0	0	166	0
ENSG00000114993.11	119	34	20	0	353	0	29	0
ENSG00000103534.12	0	0	1	0	1	0	0	0
ENSG00000226632.1	0	0	0	0	0	0	1	0
ENSG00000203400.3	0	0	0	0	0	0	2	0
ENSG00000138092.6	3	2	20	0	36	0	0	0
ENSG00000119688.16	53	0	11	0	229	0	0	0
ENSG00000178607.11	36	3	48	0	375	0	0	0
ENSG00000223109.1	0	0	0	0	0	0	1	0
ENSG00000216182.1	0	0	0	0	0	0	1	0
ENSG00000215126.6	0	0	0	0	1	0	0	0
ENSG00000229893.1	0	0	0	0	0	0	0	1
ENSG00000127585.7	2	0	9	0	1	0	0	0
ENSG00000225213.2	0	0	0	0	0	0	2	26
ENSG00000261189.1	0	0	0	0	0	0	6	0
ENSG00000226555.1	0	0	0	0	0	0	4	0
ENSG00000123240.12	11	2	2	0	48	0	0	0
ENSG00000156928.4	6	0	1	0	57	0	0	0
ENSG00000120699.8	7	0	0	0	15	0	0	0
ENSG00000105656.8	26	0	29	0	540	0	0	0
ENSG00000253392.2	0	0	0	0	0	0	2	18
ENSG00000133639.3	6	8	5	0	4	0	0	0
ENSG00000255504.1	0	0	0	0	0	0	0	1
ENSG00000141576.10	4	0	9	0	59	0	0	0
ENSG00000148362.6	6	0	2	0	15	0	0	0
ENSG00000259877.1	0	0	0	0	0	0	3	0
ENSG00000148384.11	14	8	4	0	48	0	0	0
ENSG00000130414.7	18	0	25	0	624	0	0	0
ENSG00000118762.3	19	0	1	0	136	0	0	0
ENSG00000109971.9	96	800	0	0	505	0	0	0
ENSG00000137492.3	2	1	2	0	44	0	0	0
ENSG00000199024.1	0	0	0	0	0	0	2	0
ENSG00000177842.7	2	0	4	0	7	0	0	0
ENSG00000100796.13	18	33	8	0	212	0	0	0
ENSG00000254416.1	0	0	0	0	0	0	0	3
ENSG00000186854.6	0	0	0	0	1	0	0	1
ENSG00000163701.14	23	0	8	0	50	0	0	0
ENSG00000248844.2	0	0	0	0	0	0	0	1
ENSG00000167080.4	0	0	0	0	2	0	0	0
ENSG00000262769.1	0	0	0	0	0	0	0	21
ENSG00000086848.10	4	3	9	0	95	0	4	0
ENSG00000253982.1	0	0	0	0	0	0	2	0
ENSG00000233725.3	0	0	0	0	0	0	0	1
ENSG00000175592.4	8	1	2	0	40	0	0	0
ENSG00000171045.10	26	2	19	0	891	0	0	0
ENSG00000246448.2	0	0	0	0	0	0	0	11
ENSG00000214087.4	8	3	3	0	11	0	0	0
ENSG00000172382.5	0	0	0	0	7	0	1	0
ENSG00000174501.10	11	0	0	0	65	0	0	0
ENSG00000214708.4	1	0	0	0	0	0	0	0
ENSG00000233321.1	0	0	0	0	0	0	0	1
ENSG00000251349.3	3	0	2	0	99	0	0	0
ENSG00000136205.12	212	18	82	0	3258	0	0	0
ENSG00000066032.14	0	0	0	0	16	0	0	0
ENSG00000255389.1	0	0	0	0	0	0	1	0
ENSG00000163624.5	0	3	1	0	14	0	0	0
ENSG00000235337.1	0	0	0	0	0	0	0	11
ENSG00000008056.8	0	0	0	0	2	0	0	0
ENSG00000141425.13	10	1	22	0	331	0	0	0
ENSG00000251348.1	0	0	0	0	0	0	6	0
ENSG00000152583.8	0	0	0	0	1	0	0	0
ENSG00000128050.4	15	3	21	0	67	0	0	0
ENSG00000216490.3	6	0	1	0	2	0	0	0
ENSG00000243024.2	0	0	0	0	0	0	0	9
ENSG00000268333.1	0	0	0	0	0	0	0	1
ENSG00000251027.1	0	0	0	0	0	0	0	1
ENSG00000265012.1	0	0	0	0	0	0	1	0
ENSG00000227959.1	0	0	0	0	0	0	1	1
ENSG00000255857.1	0	0	0	0	0	0	8	21
ENSG00000272219.1	0	0	0	0	0	0	17	0
ENSG00000184949.11	2	2	7	0	20	0	0	0
ENSG00000169169.10	0	0	0	0	1	0	0	0
ENSG00000137857.13	0	0	0	0	1	0	0	0
ENSG00000165312.5	4	0	0	0	0	0	0	0
ENSG00000258882.1	0	0	0	0	0	0	0	4
ENSG00000227619.1	0	0	0	0	0	0	9	13
ENSG00000272720.1	0	0	0	0	0	0	3	0
ENSG00000272501.1	0	0	0	0	0	0	3	0
ENSG00000088826.13	29	13	4	0	314	0	0	2
ENSG00000267874.1	0	0	0	0	0	0	3	0
ENSG00000100982.7	21	4	4	0	49	0	0	0
ENSG00000043093.9	4	3	13	0	91	0	0	0
ENSG00000226520.1	0	0	0	0	0	0	0	1
ENSG00000268032.3	0	0	0	0	0	0	0	4
ENSG00000167447.8	10	0	0	0	4	0	0	0
ENSG00000256824.1	0	0	0	0	0	0	0	8
ENSG00000167925.11	31	9	11	0	17	0	0	0
ENSG00000201920.1	0	0	0	0	0	0	4	0
ENSG00000146426.13	3	14	0	0	645	0	0	0
ENSG00000236963.1	0	0	0	0	0	0	0	1
ENSG00000167920.4	4	1	0	0	24	0	0	0
ENSG00000150456.6	0	0	2	0	41	0	0	0
ENSG00000036448.5	0	0	0	0	2	0	0	0
ENSG00000254419.1	0	0	0	0	0	0	4	1
ENSG00000152484.9	4	0	10	0	169	0	0	0
ENSG00000089159.11	33	18	16	0	210	0	0	0
ENSG00000070501.7	3	1	0	0	57	0	0	0
ENSG00000230943.1	0	0	0	0	0	0	0	1
ENSG00000100162.10	1	1	1	0	14	0	0	0
ENSG00000147044.16	15	4	11	0	433	0	0	0
ENSG00000050393.7	5	0	14	0	45	0	0	0
ENSG00000243107.1	0	0	0	0	0	0	6	22
ENSG00000204957.1	1	1	7	0	0	0	0	0
ENSG00000233956.1	0	0	0	0	0	0	1	0
ENSG00000257704.2	5	1	2	0	0	0	0	0
ENSG00000231441.1	0	0	0	0	0	0	0	1
ENSG00000256069.3	0	0	0	0	0	0	0	1
ENSG00000204389.8	14	6	0	0	0	0	0	0
ENSG00000133216.12	1	0	0	0	6	0	0	0
ENSG00000141349.4	7	0	11	0	32	0	0	0
ENSG00000116299.12	0	0	0	0	3	0	0	0
ENSG00000264916.1	0	0	0	0	0	0	2	0
ENSG00000253125.1	0	0	0	0	0	0	0	3
ENSG00000172006.7	5	2	3	0	34	0	0	0
ENSG00000132199.14	23	15	21	0	461	0	22	0
ENSG00000166747.8	13	24	27	0	434	0	0	0
ENSG00000204574.8	70	1	11	0	129	0	1	45
ENSG00000248734.2	0	0	0	0	0	0	0	1
ENSG00000082213.13	3	0	5	0	24	0	0	0
ENSG00000127955.11	2	1	0	0	35	0	0	0
ENSG00000158553.3	0	0	0	0	4	0	0	0
ENSG00000230289.1	0	0	0	0	0	0	2	6
ENSG00000156413.9	12	18	8	0	41	0	0	0
ENSG00000269425.1	0	0	0	0	0	0	0	1
ENSG00000227267.3	0	0	0	0	0	0	1	0
ENSG00000261692.1	0	0	0	0	0	0	4	15
ENSG00000242616.3	2	0	1	0	21	0	0	0
ENSG00000157240.2	1	0	1	0	0	0	0	0
ENSG00000249492.1	0	0	0	0	0	0	1	14
ENSG00000105146.8	0	0	0	0	2	0	0	0
ENSG00000251127.2	0	0	0	0	0	0	1	0
ENSG00000067221.9	0	0	0	0	7	0	0	0
ENSG00000269058.1	0	0	0	0	2	0	0	0
ENSG00000213145.5	1	2	0	0	2	0	0	0
ENSG00000100991.7	92	3	51	0	823	0	0	0
ENSG00000014641.13	10	3	0	0	43	0	0	0
ENSG00000185523.6	0	0	0	0	2	0	0	0
ENSG00000272992.1	0	0	0	0	0	0	1	0
ENSG00000206755.1	0	0	0	0	0	0	60	0
ENSG00000085721.8	8	0	17	0	104	0	0	0
ENSG00000148158.12	7	1	24	0	177	0	5	12
ENSG00000213029.2	0	1	2	0	0	0	0	0
ENSG00000181904.8	11	13	13	0	43	0	0	0
ENSG00000260317.1	0	0	0	0	0	0	1	0
ENSG00000269755.1	0	0	0	0	0	0	1	60
ENSG00000243517.1	0	0	0	0	0	0	1	0
ENSG00000268743.1	0	0	0	0	0	0	2	10
ENSG00000263765.1	0	0	0	0	0	0	0	1
ENSG00000121022.9	8	1	1	0	45	0	0	1
ENSG00000184271.11	0	1	0	0	13	0	0	0
ENSG00000047056.10	12	2	8	0	206	0	0	0
ENSG00000087237.6	0	0	0	0	3	0	0	0
ENSG00000185482.3	0	0	0	0	4	0	0	0
ENSG00000269967.1	0	0	0	0	0	0	0	54
ENSG00000125656.4	11	1	1	0	22	0	0	0
ENSG00000112964.9	0	0	0	0	8	0	0	0
ENSG00000104880.13	27	3	17	0	178	0	0	0
ENSG00000207715.1	0	0	0	0	0	0	7	0
ENSG00000086589.7	10	0	4	0	12	0	0	0
ENSG00000272159.1	0	0	0	0	0	0	1	0
ENSG00000180488.10	3	3	3	0	107	0	0	0
ENSG00000088812.13	109	1	93	0	690	0	0	0
ENSG00000188735.8	20	5	76	0	298	0	3	0
ENSG00000179406.6	0	0	0	0	0	0	31	90
ENSG00000258701.1	0	0	0	0	0	0	6	0
ENSG00000254144.2	0	0	0	0	0	0	6	0
ENSG00000224311.1	0	0	0	0	0	0	0	1
ENSG00000245904.2	0	0	0	0	0	0	0	1
ENSG00000249115.4	20	0	8	0	24	0	0	0
ENSG00000198538.6	2	1	3	0	51	0	0	0
ENSG00000196876.9	4	1	1	0	46	0	0	0
ENSG00000013293.5	0	0	0	0	1	0	0	0
ENSG00000091317.7	3	3	13	0	29	0	0	0
ENSG00000069696.6	17	1	2	0	61	0	0	0
ENSG00000125449.2	1	2	8	0	57	0	0	0
ENSG00000261208.1	0	0	0	0	0	0	0	1
ENSG00000185652.7	0	0	0	0	1	0	0	0
ENSG00000272993.1	0	0	0	0	0	0	1	0
ENSG00000091409.10	48	6	29	0	240	0	0	0
ENSG00000138772.8	0	0	0	0	10	0	0	0
ENSG00000215481.4	0	0	0	0	0	0	2	9
ENSG00000188229.5	35	1	6	0	24	0	0	0
ENSG00000237775.1	0	0	0	0	0	0	0	1
ENSG00000173163.6	0	0	0	0	377	0	0	6
ENSG00000206621.1	0	0	0	0	0	0	19	0
ENSG00000216937.7	0	0	1	0	9	0	0	0
ENSG00000177943.9	48	0	3	0	55	0	8	14
ENSG00000248483.4	0	0	1	0	0	0	5	0
ENSG00000116984.8	60	0	40	0	284	0	0	0
ENSG00000238365.1	0	0	0	0	0	0	1	0
ENSG00000178162.4	0	0	0	0	0	0	2	2
ENSG00000229420.1	0	0	0	0	0	0	1	0
ENSG00000197496.4	21	2	21	0	147	0	0	0
ENSG00000122068.8	2	7	5	0	41	0	0	0
ENSG00000204178.5	7	0	5	0	148	0	0	0
ENSG00000258535.1	0	0	0	0	0	0	0	2
ENSG00000157214.9	2	1	7	0	13	0	0	0
ENSG00000124641.10	11	1	8	0	21	0	0	0
ENSG00000223734.2	0	0	0	0	0	0	1	0
ENSG00000236397.2	0	0	0	0	0	0	1	8
ENSG00000198959.7	41	5	22	0	130	0	0	0
ENSG00000114541.10	2	0	0	0	12	0	0	0
ENSG00000133026.8	111	5	11	0	298	0	0	0
ENSG00000012504.9	28	8	3	0	1110	0	0	0
ENSG00000115641.14	5	1	4	0	57	0	0	0
ENSG00000196593.5	0	0	0	0	0	0	2	0
ENSG00000131931.4	1	0	0	0	4	0	0	0
ENSG00000121964.10	2	0	1	0	205	0	0	0
ENSG00000225091.3	0	0	0	0	0	0	878	0
ENSG00000270792.1	0	0	0	0	0	0	1	105
ENSG00000145241.6	7	1	0	0	70	0	0	0
ENSG00000072840.8	17	2	9	0	202	0	0	0
ENSG00000114349.5	0	0	2	0	0	0	0	0
ENSG00000118046.10	46	37	7	0	212	0	0	0
ENSG00000261320.1	0	0	0	0	0	0	1	0
ENSG00000242753.1	0	0	0	0	0	0	0	1
ENSG00000235438.3	0	0	0	0	0	0	0	2
ENSG00000181804.10	0	0	0	0	4	0	0	0
ENSG00000246022.2	0	0	0	0	0	0	3	39
ENSG00000212123.3	3	1	2	0	0	0	0	0
ENSG00000070366.9	47	8	14	0	731	0	0	0
ENSG00000104388.10	3	7	7	0	324	0	0	0
ENSG00000123219.8	4	0	1	0	52	0	0	0
ENSG00000267313.2	0	0	0	0	0	0	1	0
ENSG00000160789.15	86	19	27	0	291	0	0	0
ENSG00000227615.1	0	0	0	0	0	0	1	0
ENSG00000228033.1	0	0	0	0	0	0	0	3
ENSG00000015532.5	57	0	16	0	138	0	0	0
ENSG00000233607.1	0	0	0	0	0	0	0	1
ENSG00000231043.2	0	0	0	0	0	0	5	0
ENSG00000136143.9	4	3	2	0	135	0	0	20
ENSG00000181061.9	6	8	7	0	150	0	0	36
ENSG00000160401.10	0	0	0	0	1	0	0	0
ENSG00000128487.12	3	0	5	0	43	0	0	0
ENSG00000167965.13	14	0	2	0	13	0	0	0
ENSG00000119705.5	5	0	4	0	52	0	0	0
ENSG00000021776.6	16	2	1	0	132	0	0	0
ENSG00000136048.9	4	4	13	0	150	0	0	0
ENSG00000244219.2	0	0	0	0	0	0	4	9
ENSG00000204956.4	1	0	6	0	125	0	0	0
ENSG00000143543.10	10	10	0	0	8	0	0	0
ENSG00000130821.11	56	12	35	0	78	0	0	0
ENSG00000164776.5	0	0	1	0	6	0	0	0
ENSG00000150672.12	0	0	0	0	218	0	1	0
ENSG00000171714.10	0	0	1	0	3	0	0	0
ENSG00000143093.10	35	0	7	0	84	0	0	67
ENSG00000088247.11	96	8	73	0	101	0	0	0
ENSG00000185760.11	0	0	0	0	9	0	0	0
ENSG00000245281.2	0	0	0	0	0	0	1	4
ENSG00000231324.1	0	0	0	0	0	0	1	0
ENSG00000272888.1	0	0	0	0	0	0	56	129
ENSG00000085276.13	0	0	0	0	19	0	0	0
ENSG00000121274.8	28	0	11	0	364	0	0	0
ENSG00000267152.1	0	0	0	0	0	0	2	3
ENSG00000155966.9	0	0	0	0	5	0	0	0
ENSG00000176697.14	0	0	0	0	1	0	0	0
ENSG00000168298.4	53	7	1	0	0	0	0	0
